row;author;author_id;work_id;referenced_author_id;referenced_work_id;referenced_source_id;ic_id
1746;Spiegel, Laurie;10451;20685;0;0;0;50009
1747;Grant, Barbara L.;10452;20686;30890;40891;0;50009
1748;Grant, Barbara L.;10452;20686;30891;40892;60274;50009
1749;Grant, Barbara L.;10452;20686;30892;40893;0;50009
1750;Grant, Barbara L.;10452;20686;30893;40894;60275;50009
1751;Grant, Barbara L.;10452;20686;30894;40895;60276;50009
1752;Grant, Barbara L.;10452;20686;30895;40896;60277;50009
1753;Grant, Barbara L.;10452;20686;30895;40897;0;50009
1754;Grant, Barbara L.;10452;20686;30896;40898;0;50009
1755;Grant, Barbara L.;10452;20686;30897;40899;0;50009
1756;Grant, Barbara L.;10452;20686;30898;40900;0;50009
1757;Grant, Barbara L.;10452;20686;30899;40901;0;50009
1758;Grant, Barbara L.;10452;20686;30900;40901;0;50009
1759;Grant, Barbara L.;10452;20686;30901;40901;0;50009
1760;Grant, Barbara L.;10452;20686;30902;40902;60278;50009
1761;Grant, Barbara L.;10452;20686;30903;40903;0;50009
1762;Grant, Barbara L.;10452;20686;30904;40904;0;50009
1763;Grant, Barbara L.;10452;20686;30899;40905;60279;50009
1764;Grant, Barbara L.;10452;20686;30901;40906;60280;50009
1765;McGinnis, Ann Cain;10453;20687;30892;40893;0;50009
1766;McGinnis, Ann Cain;10453;20687;30941;40942;;50009
1767;McGinnis, Ann Cain;10453;20687;30942;40943;60289;50009
1768;McGinnis, Ann Cain;10453;20687;30943;40944;0;50009
1769;McGinnis, Ann Cain;10453;20687;30943;40945;0;50009
1770;McGinnis, Ann Cain;10453;20687;30944;40946;0;50009
1771;McGinnis, Ann Cain;10453;20687;30945;40947;0;50009
1772;Smith, La Donna;10455;20689;0;0;0;50009
1773;Hilderley, Jeriann;10456;20690;0;0;0;50009
1774;Weber, Julie J.;10457;20691;0;0;0;50009
1775;Giordano, Teresa;11297;20692;30946;40948;0;50009
1776;Pool, Jeannie G.;10450;20692;30946;40948;0;50009
1777;Rubin, Anna;11298;20692;30946;40948;0;50009
1778;Sacre, Elizabeth;11249;20692;30946;40948;0;50009
1779;Samson, Valerie;11299;20692;30946;40948;0;50009
1780;Sudhalter, Carol;11300;20692;30946;40948;0;50009
1781;Tick, Judith;11301;20692;30946;40948;0;50009
1782;Giordano, Teresa;11297;20692;30947;40949;60290;50009
1783;Pool, Jeannie G.;10450;20692;30947;40949;60290;50009
1784;Rubin, Anna;11298;20692;30947;40949;60290;50009
1785;Sacre, Elizabeth;11249;20692;30947;40949;60290;50009
1786;Samson, Valerie;11299;20692;30947;40949;60290;50009
1787;Sudhalter, Carol;11300;20692;30947;40949;60290;50009
1788;Tick, Judith;11301;20692;30947;40949;60290;50009
1789;Giordano, Teresa;11297;20692;30948;40950;60291;50009
1790;Pool, Jeannie G.;10450;20692;30948;40950;60291;50009
1791;Rubin, Anna;11298;20692;30948;40950;60291;50009
1792;Sacre, Elizabeth;11249;20692;30948;40950;60291;50009
1793;Samson, Valerie;11299;20692;30948;40950;60291;50009
1794;Sudhalter, Carol;11300;20692;30948;40950;60291;50009
1795;Tick, Judith;11301;20692;30948;40950;60291;50009
1796;Giordano, Teresa;11297;20692;30948;40951;60291;50009
1797;Pool, Jeannie G.;10450;20692;30948;40951;60291;50009
1798;Rubin, Anna;11298;20692;30948;40951;60291;50009
1799;Sacre, Elizabeth;11249;20692;30948;40951;60291;50009
1800;Samson, Valerie;11299;20692;30948;40951;60291;50009
1801;Sudhalter, Carol;11300;20692;30948;40951;60291;50009
1802;Tick, Judith;11301;20692;30948;40951;60291;50009
1803;Davies, Diana;10458;20693;0;0;0;50009
1804;Gardner, Kay;10459;20694;0;0;0;50009
1805;Anderson, Beth;10464;20695;0;0;0;50009
1806;Cara, Holly;10294;20695;0;0;0;50009
1807;Lems, Kristin;10484;20695;0;0;0;50009
1808;Lee, Cathy;11302;20695;0;0;0;50009
1809;Fierro, Nancy;11303;20695;0;0;0;50009
1810;Bond, Victoria;11304;20695;0;0;0;50009
1811;Goodman, Lucille Field;11305;20695;0;0;0;50009
1812;Hoover, Katherine;11306;20695;0;0;0;50009
1813;Eskin, Virgina;11307;20695;0;0;0;50009
1814;Rosen, Judith;10460;20696;30949;40952;60292;50009
1815;Rosen, Judith;10460;20696;30950;40953;60293;50009
1816;Rosen, Judith;10460;20696;30950;40954;60294;50009
1817;Rosen, Judith;10460;20696;30951;40955;60295;50009
1818;Rosen, Judith;10460;20696;30952;40956;60296;50009
1819;Rosen, Judith;10460;20696;30953;40957;60297;50009
1820;Rosen, Judith;10460;20696;30954;40958;0;50009
1821;Thompson, J.K.;10461;20697;0;0;0;50009
1822;Semegen, Daria;10462;20698;0;0;0;50009
1823;Wilson, Lynn;10463;20699;0;0;0;50009
1824;Anderson, Beth;10464;20700;0;0;0;50009
1825;Jepson, Barbara;10465;20701;30955;40959;0;50009
1826;Jepson, Barbara;10465;20701;30956;40960;0;50009
1827;Jepson, Barbara;10465;20701;30957;40961;0;50009
1828;Jepson, Barbara;10465;20701;30958;40962;60298;50009
1829;Jepson, Barbara;10465;20701;30959;40963;60299;50009
1830;Jepson, Barbara;10465;20701;30960;40964;0;50009
1831;Cardullo, Karen M.;10466;20702;30955;40959;0;50009
1832;Cardullo, Karen M.;10466;20702;30983;40984;0;50009
1833;Cardullo, Karen M.;10466;20702;30984;40985;0;50009
1834;Cardullo, Karen M.;10466;20702;30438;40985;0;50009
1835;Cardullo, Karen M.;10466;20702;30986;40986;0;50009
1836;Cardullo, Karen M.;10466;20702;30984;40987;0;50009
1837;Cardullo, Karen M.;10466;20702;30987;40988;0;50009
1838;Cardullo, Karen M.;10466;20702;30984;40989;0;50009
1839;Cardullo, Karen M.;10466;20702;30438;40989;0;50009
1840;Cardullo, Karen M.;10466;20702;30988;40990;0;50009
1841;Cardullo, Karen M.;10466;20702;30989;40991;0;50009
1842;Cardullo, Karen M.;10466;20702;30990;40992;0;50009
1843;Cardullo, Karen M.;10466;20702;30990;40993;0;50009
1844;Cardullo, Karen M.;10466;20702;30990;40994;0;50009
1845;Gunden, Heidi Von;10467;20703;0;0;0;50009
1846;Cormier, Holly Hendricks;10468;20704;30991;40995;0;50009
1847;Cormier, Holly Hendricks;10468;20704;30992;40996;0;50009
1848;Cormier, Holly Hendricks;10468;20704;30993;40997;0;50009
1849;Cormier, Holly Hendricks;10468;20704;30994;40997;0;50009
1850;Cormier, Holly Hendricks;10468;20704;30984;40998;0;50009
1851;Cormier, Holly Hendricks;10468;20704;30438;40998;0;50009
1852;Cormier, Holly Hendricks;10468;20704;30995;40999;0;50009
1853;Cormier, Holly Hendricks;10468;20704;30996;41000;0;50009
1854;Cormier, Holly Hendricks;10468;20704;30997;41000;0;50009
1855;Cormier, Holly Hendricks;10468;20704;30998;41000;0;50009
1856;Cormier, Holly Hendricks;10468;20704;30999;41001;0;50009
1857;Anderson, Ruth;10469;20705;0;0;0;50009
1858;Hayes, Evelyn;10470;20706;0;0;0;50009
1859;Lindemann, Carolyn Anderson;10471;20707;31000;41002;0;50009
1860;Lindemann, Carolyn Anderson;10471;20707;31001;41002;0;50009
1861;Lindemann, Carolyn Anderson;10471;20707;31002;41003;0;50009
1862;Lindemann, Carolyn Anderson;10471;20707;31002;41004;0;50009
1863;Lindemann, Carolyn Anderson;10471;20707;31003;41005;0;50009
1864;Lindemann, Carolyn Anderson;10471;20707;31004;41005;0;50009
1865;Russell, Michele;10417;20708;0;0;0;50009
1866;Reitz, Rosetta;10472;20709;0;0;0;50009
1867;Thomas, Alverta;10473;20710;0;0;0;50009
1868;Johnson, Carolyn;10474;20711;0;0;0;50009
1869;Gossett, Hattie;10475;20711;0;0;0;50009
1870;Hope, Akua Lezli;10476;20712;0;0;0;50009
1871;Carter, Betty;10477;20712;0;0;0;50009
1872;Lawson, Janet;10478;20713;0;0;0;50009
1873;Riley, Joanne;10479;20714;30012;40034;60009;50009
1874;Riley, Joanne;10479;20714;30892;40893;0;50009
1875;Riley, Joanne;10479;20714;30084;41006;0;50009
1876;Riley, Joanne;10479;20714;31005;41007;0;50009
1877;Riley, Joanne;10479;20714;31006;41008;60303;50009
1878;Riley, Joanne;10479;20714;31007;41009;60304;50009
1879;Riley, Joanne;10479;20714;31008;41010;0;50009
1880;Riley, Joanne;10479;20714;31009;41011;0;50009
1881;Riley, Joanne;10479;20714;31010;41011;0;50009
1882;Riley, Joanne;10479;20714;31011;41012;60305;50009
1883;Riley, Joanne;10479;20714;30144;41013;60288;50009
1884;Riley, Joanne;10479;20714;31012;41014;0;50009
1885;Riley, Joanne;10479;20714;31013;41015;60272;50009
1886;Riley, Joanne;10479;20714;31014;41016;60288;50009
1887;Riley, Joanne;10479;20714;30051;41017;0;50009
1888;Riley, Joanne;10479;20714;30438;41018;0;50009
1889;Riley, Joanne;10479;20714;31015;41019;0;50009
1890;Riley, Joanne;10479;20714;30438;41020;0;50009
1891;Riley, Joanne;10479;20714;31016;41021;60304;50009
1892;Riley, Joanne;10479;20714;31017;41022;60288;50009
1893;Peterson, Elsa;10482;20718;31018;41023;0;50009
1894;Peterson, Elsa;10482;20718;31019;41024;0;50009
1895;Peterson, Elsa;10482;20718;31020;41025;0;50009
1896;Peterson, Elsa;10482;20718;31021;41026;0;50009
1897;Peterson, Elsa;10482;20718;31022;41027;0;50009
1898;Peterson, Elsa;10482;20718;31023;41028;0;50009
1899;Peterson, Elsa;10482;20718;31024;41029;0;50009
1900;Peterson, Elsa;10482;20718;31025;41030;0;50009
1901;Peterson, Elsa;10482;20718;31026;41031;0;50009
1902;Peterson, Elsa;10482;20718;31027;41032;0;50009
1903;Peterson, Elsa;10482;20718;31028;41033;0;50009
1904;Rosebrook, Jaqueline Higgins;10483;20719;0;0;0;50009
1905;Rosebrook, Jaqueline Higgins;10483;20720;31018;41023;0;50009
1906;Rosebrook, Jaqueline Higgins;10483;20720;31026;41034;60306;50009
1907;Rosebrook, Jaqueline Higgins;10483;20720;31026;41035;60307;50009
1908;Rosebrook, Jaqueline Higgins;10483;20720;31026;41036;60308;50009
1909;Rosebrook, Jaqueline Higgins;10483;20720;31029;41037;0;50009
1910;Rosebrook, Jaqueline Higgins;10483;20720;31030;41038;0;50009
1911;Rosebrook, Jaqueline Higgins;10483;20720;31030;41039;0;50009
1912;Rosebrook, Jaqueline Higgins;10483;20720;31031;41040;0;50009
1913;Rosebrook, Jaqueline Higgins;10483;20720;31031;41041;0;50009
1914;Rosebrook, Jaqueline Higgins;10483;20720;31032;41042;60309;50009
1915;Rosebrook, Jaqueline Higgins;10483;20720;31033;41043;60310;50009
1916;Rosebrook, Jaqueline Higgins;10483;20720;31033;41044;60311;50009
1917;Rosebrook, Jaqueline Higgins;10483;20720;30441;41045;60312;50009
1918;Rosebrook, Jaqueline Higgins;10483;20720;31034;41046;60313;50009
1919;Lems, Kristin;10484;20721;0;0;0;50009
1920;Davies, Diana;10458;20722;0;0;0;50009
1921;Pipik, Jane E.;10485;20723;0;0;0;50009
1922;Fuller, Clythia;10486;20724;0;0;0;50009
1923;Fuller, Clythia;10486;20725;0;0;0;50009
1924;Fuller, Clythia;10486;20726;0;0;0;50009
1925;Fuller, Clythia;10486;20727;0;0;0;50009
1926;Fuller, Clythia;10486;20728;0;0;0;50009
1927;Stern-Wolfe, Mimi;10487;20729;0;0;0;50009
1928;Hays, Doris;10488;20730;0;0;0;50009
1929;Kanach, Sharon;11316;20731;0;0;0;50009
1930;Metzelaar, Helen;11317;20731;0;0;0;50009
1931;Issue 11 Collective;11318;20735;0;0;0;50010
1932;Rondanini, Nunzia;10489;20736;31051;41058;0;50010
1933;Rondanini, Nunzia;10489;20736;31052;41059;0;50010
1934;Rondanini, Nunzia;10489;20736;31053;41059;0;50010
1935;Rondanini, Nunzia;10489;20736;31054;41060;60317;50010
1936;Rondanini, Nunzia;10489;20736;31055;41061;60318;50010
1937;Weisman, Leslie Kanes;10136;20737;0;0;0;50010
1938;Sutton, Sharon;10491;20738;0;0;0;50010
1939;Francis, Pat Therese;10492;20739;0;0;0;50010
1940;Kennedy, Margrit;10493;20740;0;0;0;50010
1941;Kowalski, Karla;10494;20741;0;0;0;50010
1942;Wekerle, Gerda R.;10495;20742;0;0;0;50010
1943;Anderson, Gun;10496;20743;0;0;0;50010
1944;Francis, Susan;10497;20744;0;0;0;50010
1945;Lindquist, Christine;10498;20745;0;0;0;50010
1946;Price, Gail;10499;20746;0;0;0;50010
1947;Aitcheson, S. E.;10500;20747;0;0;0;50010
1948;Sprague, J. F.;10501;20747;0;0;0;50010
1949;Adam, K.;10502;20747;0;0;0;50010
1950;Price, Gail;10499;20748;0;0;0;50010
1951;Helfer, Helen;10503;20749;0;0;0;50010
1952;Weisman, Leslie Kanes;10136;20749;0;0;0;50010
1953;Sung, Diana Ming;10504;21698;0;0;0;50010
1954;Rutholtz, Ruth;10505;21698;0;0;0;50010
1955;Wright, Gwendolyn;10506;20750;31057;41068;60319;50010
1956;Wright, Gwendolyn;10506;20750;31058;41069;60320;50010
1957;Wright, Gwendolyn;10506;20750;31059;41070;60321;50010
1958;Wright, Gwendolyn;10506;20750;30694;41071;0;50010
1959;Wright, Gwendolyn;10506;20750;31060;41072;0;50010
1960;Wright, Gwendolyn;10506;20750;31061;41073;60322;50010
1961;Wright, Gwendolyn;10506;20750;31062;41074;60323;50010
1962;Wright, Gwendolyn;10506;20750;31063;41075;60324;50010
1963;Wright, Gwendolyn;10506;20750;31064;41076;0;50010
1964;Wright, Gwendolyn;10506;20750;31065;41077;0;50010
1965;Birkby, Phyllis;10507;20754;0;0;0;50010
1966;Hess, Jean E.;10508;20755;30859;41078;60325;50010
1967;Hess, Jean E.;10508;20755;31066;41078;60325;50010
1968;Hess, Jean E.;10508;20755;30041;41079;60120;50010
1969;Hess, Jean E.;10508;20755;31067;41080;0;50010
1970;Hess, Jean E.;10508;20755;31068;41080;0;50010
1971;Hess, Jean E.;10508;20755;31069;41080;0;50010
1972;Hess, Jean E.;10508;20755;31070;41081;0;50010
1973;Hess, Jean E.;10508;20755;31071;41081;0;50010
1974;Hess, Jean E.;10508;20755;31072;41082;60326;50010
1975;Hess, Jean E.;10508;20755;31073;41083;60325;50010
1976;Hess, Jean E.;10508;20755;30189;41084;60325;50010
1977;Hess, Jean E.;10508;20755;31074;41085;60327;50010
1978;Hess, Jean E.;10508;20755;30089;41086;0;50010
1979;Hess, Jean E.;10508;20755;31075;41087;60328;50010
1980;Hess, Jean E.;10508;20755;31076;41088;0;50010
1981;Pollock, Nancy Lee;10509;20756;31077;41089;0;50010
1982;Pollock, Nancy Lee;10509;20756;31078;41090;0;50010
1983;Pollock, Nancy Lee;10509;20756;31079;41089;0;50010
1984;Pollock, Nancy Lee;10509;20756;31080;41091;0;50010
1985;Pollock, Nancy Lee;10509;20756;31082;41092;0;50010
1986;Pollock, Nancy Lee;10509;20756;31083;41093;60329;50010
1987;Pollock, Nancy Lee;10509;20756;31084;41094;0;50010
1988;Pollock, Nancy Lee;10509;20756;31085;41095;0;50010
1989;Tsien, Billie;10512;20759;0;0;0;50010
1990;Rubbo, Anna;10513;20760;31078;41090;0;50010
1991;Rubbo, Anna;10513;20760;31079;41089;0;50010
1992;Rubbo, Anna;10513;20760;31080;41091;0;50010
1993;Rubbo, Anna;10513;20760;31082;41092;0;50010
1994;Rubbo, Anna;10513;20760;31083;41093;60329;50010
1995;Rubbo, Anna;10513;20760;31084;41094;0;50010
1996;Rubbo, Anna;10513;20760;31085;41095;0;50010
1997;Rubbo, Anna;10513;20760;31086;41096;0;50010
1998;Rubbo, Anna;10513;20760;31086;41097;60027;50010
1999;Rubbo, Anna;10513;20760;31086;41098;60330;50010
2000;Rubbo, Anna;10513;20760;31087;41098;60330;50010
2001;Rubbo, Anna;10513;20760;31088;41099;0;50010
2002;Maglin, Nan Bauer;10514;20761;30041;41079;60120;50010
2003;Maglin, Nan Bauer;10514;20761;30097;40096;0;50010
2004;Maglin, Nan Bauer;10514;20761;31089;41100;60331;50010
2005;Maglin, Nan Bauer;10514;20761;31090;41101;60332;50010
2006;Maglin, Nan Bauer;10514;20761;31091;41102;60333;50010
2007;Maglin, Nan Bauer;10514;20761;31092;41103;60334;50010
2008;Maglin, Nan Bauer;10514;20761;31093;41104;60335;50010
2009;Maglin, Nan Bauer;10514;20761;31094;41105;60336;50010
2010;Maglin, Nan Bauer;10514;20761;30578;41106;0;50010
2011;Maglin, Nan Bauer;10514;20761;30579;41106;0;50010
2012;Maglin, Nan Bauer;10514;20761;31095;41107;60337;50010
2013;Maglin, Nan Bauer;10514;20761;30694;41108;60066;50010
2014;Maglin, Nan Bauer;10514;20761;31092;41108;60066;50010
2015;Maglin, Nan Bauer;10514;20761;31096;41109;0;50010
2016;Maglin, Nan Bauer;10514;20761;31097;41110;0;50010
2017;Maglin, Nan Bauer;10514;20761;31098;41110;0;50010
2018;Maglin, Nan Bauer;10514;20761;31099;41111;0;50010
2019;Maglin, Nan Bauer;10514;20761;31100;41112;60338;50010
2020;Maglin, Nan Bauer;10514;20761;30189;41113;60339;50010
2021;Maglin, Nan Bauer;10514;20761;30097;41114;60339;50010
2022;Maglin, Nan Bauer;10514;20761;31101;41115;0;50010
2023;Maglin, Nan Bauer;10514;20761;31102;41116;60340;50010
2024;Maglin, Nan Bauer;10514;20761;31103;41117;60341;50010
2025;Maglin, Nan Bauer;10514;20761;31107;41118;60342;50010
2026;Maglin, Nan Bauer;10514;20761;31108;41119;60343;50010
2027;Maglin, Nan Bauer;10514;20761;31109;41120;0;50010
2028;Maglin, Nan Bauer;10514;20761;31112;41121;60348;50010
2029;Maglin, Nan Bauer;10514;20761;31110;41127;60345;50010
2030;Maglin, Nan Bauer;10514;20761;31111;41128;60346;50010
2031;Maglin, Nan Bauer;10514;20761;31112;41129;0;50010
2032;Maglin, Nan Bauer;10514;20761;31112;41130;60347;50010
2033;Maglin, Nan Bauer;10514;20761;31112;41131;60348;50010
2034;Maglin, Nan Bauer;10514;20761;31113;41132;0;50010
2035;Maglin, Nan Bauer;10514;20761;31111;41133;60349;50010
2036;Maglin, Nan Bauer;10514;20761;31114;41134;60120;50010
2037;Maglin, Nan Bauer;10514;20761;31089;41136;60350;50010
2038;Maglin, Nan Bauer;10514;20761;31115;41135;0;50010
2039;Maglin, Nan Bauer;10514;20761;31112;41137;60348;50010
2040;Maglin, Nan Bauer;10514;20761;30199;41138;60351;50010
2041;Maglin, Nan Bauer;10514;20761;31116;41139;60352;50010
2042;Maglin, Nan Bauer;10514;20761;31117;41140;60353;50010
2043;Price, Gail;10499;20765;0;0;0;50010
2044;Marks, Barbara;10517;20766;0;0;0;50010
2045;Bishop, Jane;10518;20766;0;0;0;50010
2046;Chernoff, S.;10519;21699;0;0;0;50010
2047;Torre, Susana;10130;20767;0;0;0;50010
2048;Hayden, Dolores;10131;20768;0;0;0;50010
2049;Gilman, Charlotte Perkins;10520;20769;0;0;0;50010
2050;Greenbaum, Joan;10521;20770;30578;41106;0;50010
2051;Greenbaum, Joan;10521;20770;30579;41106;0;50010
2052;Greenbaum, Joan;10521;20770;31118;41141;0;50010
2053;Greenbaum, Joan;10521;20770;31119;41142;0;50010
2054;Greenbaum, Joan;10521;20770;31120;41143;0;50010
2055;Barkin, Carol;10522;20771;31121;41144;0;50010
2056;Barkin, Carol;10522;20771;31122;41145;0;50010
2057;Barkin, Carol;10522;20771;31123;41146;0;50010
2058;Barkin, Carol;10522;20771;30694;41147;0;50010
2059;Barkin, Carol;10522;20771;30694;41148;60339;50010
2060;Barkin, Carol;10522;20771;31122;41149;0;50010
2061;Hayden, Deborah;10523;20772;0;0;0;50010
2062;McGroarty, Jane;10524;20772;0;0;0;50010
2063;Dennis, Donna;10525;20773;0;0;0;50010
2064;Connor, Maureen;10526;20774;0;0;0;50010
2065;Connor, Maureen;10526;20775;0;0;0;50010
2066;Robertson, Donna;10527;20776;0;0;0;50010
2067;Nevins, Deborah F.;10528;20777;31124;41150;0;50010
2068;Nevins, Deborah F.;10528;20777;31125;41150;0;50010
2069;Nevins, Deborah F.;10528;20778;0;0;0;50010
2070;Dietsch, Deborah;10529;20779;31126;41151;0;50010
2071;Dietsch, Deborah;10529;20779;31127;41152;0;50010
2072;Dietsch, Deborah;10529;20779;31128;41153;0;50010
2073;Dietsch, Deborah;10529;20779;31129;41154;0;50010
2074;Dietsch, Deborah;10529;20779;31130;41155;60354;50010
2075;Dietsch, Deborah;10529;20779;31130;41156;0;50010
2076;Dietsch, Deborah;10529;20779;31131;41156;0;50010
2077;Cranz, Galen;10530;20780;31132;41157;60355;50010
2078;Cranz, Galen;10530;20780;31132;41158;60356;50010
2079;Cranz, Galen;10530;20780;31133;41159;0;50010
2080;Cranz, Galen;10530;20780;31134;41160;0;50010
2081;Cranz, Galen;10530;20780;31135;41160;0;50010
2082;Cranz, Galen;10530;20780;31136;41161;0;50010
2083;Morris, Ellen K.;10531;20782;0;0;0;50010
2084;McNeur, Lorna;10532;20783;0;0;0;50010
2085;Balmori, Diana;10533;20784;31137;41162;0;50010
2086;Balmori, Diana;10533;20784;31138;41163;0;50010
2087;Balmori, Diana;10533;20784;31139;41164;60357;50010
2088;Balmori, Diana;10533;20784;31140;41165;0;50010
2089;Balmori, Diana;10533;20784;31141;41166;60358;50010
2090;Rock, Cynthia;10534;20785;31142;41167;0;50010
2091;Rock, Cynthia;10534;20785;31143;41168;0;50010
2092;Rock, Cynthia;10534;20785;31144;41169;0;50010
2093;Rock, Cynthia;10534;20785;31145;41170;60359;50010
2094;Rock, Cynthia;10534;20785;30732;41171;0;50010
2095;Rock, Cynthia;10534;20785;31146;41172;0;50010
2096;Boutelle, Sara Holmes;10536;20787;0;0;0;50010
2097;Issue 12 Collective;11319;21700;0;0;0;50011
2098;Anonymous;11320;20789;0;0;0;50011
2099;Friedrich, Su;10059;20790;0;0;0;50011
2100;Thorning, Helle;10538;20791;31147;41173;0;50011
2101;Thorning, Helle;10538;20791;31148;41173;0;50011
2102;Thorning, Helle;10538;20791;31149;41174;0;50011
2103;Thorning, Helle;10538;20791;31150;41175;60360;50011
2104;Powell, Mary Clare;10539;20792;0;0;0;50011
2105;Green, Vanalyne;10540;20793;0;0;0;50011
2106;Huston, Nancy;10541;20794;0;0;0;50011
2107;Brenner, Summer;10542;20795;0;0;0;50011
2108;Segal, Sondra;10543;20796;0;0;0;50011
2109;Kelly, Mary;10544;20797;0;0;0;50011
2110;Decarnin, Camilla;10545;20798;0;0;0;50011
2111;Gossett, Hattie;10475;20799;0;0;0;50011
2112;Gossett, Hattie;10475;20800;0;0;0;50011
2113;Meyers, Diane;10546;20801;0;0;0;50011
2114;Corbett;10547;20802;0;0;0;50011
2115;Corinne, Tee;10548;20803;0;0;0;50011
2116;Nestle, Joan;10549;20804;30062;41176;0;50011
2117;Nestle, Joan;10549;20804;31151;41177;0;50011
2118;Nestle, Joan;10549;20804;31152;41178;60361;50011
2119;Nestle, Joan;10549;20804;31153;41178;60361;50011
2120;no name;11321;20805;0;0;0;50011
2121;Issue 12 Collective;11319;21701;0;0;0;50011
2122;Whisler, Sandra M.;10550;20806;0;0;0;50011
2123;Issue 12 Collective;11319;21702;0;0;0;50011
2124;Fried, Nancy;10183;20807;0;0;0;50011
2125;Kenny, Kay;10551;21703;0;0;0;50011
2126;Califia, Pat;10552;20808;0;0;0;50011
2127;no name;11322;20809;0;0;0;50011
2128;Weene, Seph;10553;20810;0;0;0;50011
2129;Simpson, Coreen;10554;20811;0;0;0;50011
2130;Issue 12 Collective;11319;21704;0;0;0;50011
2131;Golden, Eunice;10555;20812;0;0;0;50011
2132;Neel, Alice;10556;20813;0;0;0;50011
2133;Strider, Marjorie;10557;20814;0;0;0;50011
2134;Golden, Eunice;10555;20815;0;0;0;50011
2135;Hammond, Harmony;10046;20816;30189;40464;60156;50011
2136;Hammond, Harmony;10046;20816;31154;41179;60362;50011
2137;Hammond, Harmony;10046;20816;31155;41180;0;50011
2138;Hammond, Harmony;10046;20816;31156;41181;60363;50011
2139;Hammond, Harmony;10046;20816;31157;41182;60364;50011
2140;Hammond, Harmony;10046;20816;31158;41183;60119;50011
2141;Hamouda, Amy;10558;20817;0;0;0;50011
2142;Jeb;10559;21705;0;0;0;50011
2143;Semmel, Joan;10038;20818;0;0;0;50011
2144;Wilke, Hannah;10298;20819;0;0;0;50011
2145;Sabasu, Irare;10560;20820;0;0;0;50011
2146;Saar, Betye;10080;20821;0;0;0;50011
2147;Webster, Paula;10310;20822;30579;41184;60365;50011
2148;Webster, Paula;10310;20822;31159;41185;0;50011
2149;Webster, Paula;10310;20822;30241;41186;0;50011
2150;Cory;10561;20823;0;0;0;50011
2151;Hydler, Glenda;11323;20824;0;0;0;50011
2152;Fellman, Sandi;10562;20825;0;0;0;50011
2153;Weinbaum, Batya;10311;20826;0;0;0;50011
2154;DeGenevieve, Barbara;10563;20827;0;0;0;50011
2155;Winston, Mary;10564;20828;0;0;0;50011
2156;Issue 12 Collective;11319;21706;0;0;0;50011
2157;Moraga, Cherrie;10565;20829;0;0;0;50011
2158;Hollibaugh, Amber;10566;20829;0;0;0;50011
2159;Vitale, Sylvia Witts;10567;20830;31160;41187;60366;50011
2160;Vitale, Sylvia Witts;10567;20830;31161;41188;0;50011
2161;Dimen, Muriel;10568;20831;30278;40275;60027;50011
2162;Dimen, Muriel;10568;20831;31162;41189;0;50011
2163;Dimen, Muriel;10568;20831;31163;41189;0;50011
2164;Dimen, Muriel;10568;20831;31164;41190;0;50011
2165;Dimen, Muriel;10568;20831;31165;41190;0;50011
2166;Dimen, Muriel;10568;20831;31166;41191;0;50011
2167;Dimen, Muriel;10568;20831;31167;41192;60367;50011
2168;Dimen, Muriel;10568;20831;31168;41192;60367;50011
2169;Dimen, Muriel;10568;20831;31169;41193;60368;50011
2170;Dimen, Muriel;10568;20831;31170;41193;60368;50011
2171;Dimen, Muriel;10568;20831;31171;41194;0;50011
2172;Dimen, Muriel;10568;20831;31172;41195;0;50011
2173;Dimen, Muriel;10568;20831;31173;41196;0;50011
2174;Dimen, Muriel;10568;20831;31013;41197;0;50011
2175;Sipprelle, Diane;10569;20832;0;0;0;50011
2176;Hughes, Lyn;10423;20833;0;0;0;50011
2177;Harmel, Carol;10570;21707;0;0;0;50011
2178;Winant, Fran;10198;20834;0;0;0;50011
2179;Basu, Rekha;10571;20835;31174;41198;0;50011
2180;Jacobson, Doranne;10572;20836;0;0;0;50011
2181;Jacobson, Doranne;10572;20837;0;0;0;50011
2182;no name;11324;20838;0;0;0;50011
2183;Mays, Vickie M.;10573;20839;31156;41199;60369;50011
2184;Mays, Vickie M.;10573;20839;31175;41200;0;50011
2185;Mays, Vickie M.;10573;20839;31176;41201;60370;50011
2186;Mays, Vickie M.;10573;20839;31177;41202;60371;50011
2187;Mays, Vickie M.;10573;20839;31178;41203;60372;50011
2188;Mays, Vickie M.;10573;20839;31179;41204;60373;50011
2189;Mays, Vickie M.;10573;20839;30050;41205;0;50011
2190;Mays, Vickie M.;10573;20839;30121;41206;60374;50011
2191;Mays, Vickie M.;10573;20839;31180;41207;60375;50011
2192;Mays, Vickie M.;10573;20839;31181;41208;60376;50011
2193;Mays, Vickie M.;10573;20839;30121;41209;60377;50011
2194;Mays, Vickie M.;10573;20839;30122;41209;60377;50011
2195;Mays, Vickie M.;10573;20839;31182;41210;0;50011
2196;Mays, Vickie M.;10573;20839;31183;41210;0;50011
2197;Mays, Vickie M.;10573;20839;30068;41211;0;50011
2198;Mays, Vickie M.;10573;20839;30068;40068;0;50011
2199;Mays, Vickie M.;10573;20839;31184;41212;0;50011
2200;Mays, Vickie M.;10573;20839;31184;41213;0;50011
2201;Mays, Vickie M.;10573;20839;30067;41214;0;50011
